sp,pop,plant,flower,lll,llw,ull,ulw,ctl,ctw
mexi,k,344,5,7.3941,3.9574,7.0163,2.4876,14.3481,4.9053
mexi,k,344,6,5.9282,4.8484,5.7983,2.6863,14.4135,4.9082
mexi,k,344,7,7.7433,5.7622,6.2801,2.6321,14.0023,5.1488
mexi,k,345,1,8.7012,4.4277,8.163,2.5078,15.6056,4.961
mexi,k,345,2,6.6263,4.3085,6.2538,2.5916,14.2431,4.2821
mexi,k,345,3,6.2968,4.0964,6.2384,2.3371,13.7844,4.7792
mexi,k,345,4,7.2605,5.0055,7.8174,2.6475,14.8024,4.6767
mexi,k,346,1,9.2905,3.7376,8.2877,2.5437,15.7329,5.65
mexi,k,346,2,8.5857,3.3947,8.357,2.5362,15.7285,5.3668
mexi,k,346,3,8.4467,3.3428,7.9555,2.5642,15.3599,5.1455
mexi,k,346,4,8.9717,3.316,8.8716,2.5003,15.7605,5.5836
mexi,k,346,5,8.6182,3.8725,8.8276,2.2973,14.4872,5.0682
mexi,k,346,6,8.4343,3.1707,7.5879,1.878,14.8838,4.8741
mexi,k,346,7,8.3274,3.3643,8.356,2.0603,14.2907,4.8557
mexi,k,346,8,8.1832,3.4152,7.8679,2.3321,14.2446,4.9144
mexi,k,346,9,8.8673,3.4637,8.768,2.4822,15.0669,5.0628
mexi,k,346,10,8.3544,3.7847,8.1922,2.0735,14.2756,4.8357
mexi,k,347,1,8.8069,3.9296,8.2777,2.4873,14.9022,4.994
mexi,k,347,2,8.9888,5.0445,8.5511,2.6901,15.2954,5.474
mexi,k,347,3,10.2193,4.2364,8.1616,2.7183,15.5535,5.0751
mexi,k,347,4,9.6386,3.9394,7.9273,2.7358,15.6228,5.1676
mexi,k,347,5,8.8489,3.1576,7.142,2.5832,17.3065,5.988
mexi,k,347,6,9.3223,4.0924,8.0025,2.9275,15.1377,5.1481
mexi,k,347,7,8.9121,4.0516,7.5099,2.9514,14.6659,5.0036
mexi,k,348,1,8.1294,3.9211,7.7322,2.5894,15.4237,4.9024
mexi,k,348,2,8.3087,4.4581,8.1726,2.2276,15.275,4.6782
mexi,k,348,3,7.3325,4.1782,7.6614,2.4128,15.0921,5.0594
mexi,k,348,4,8.1119,3.7397,7.6603,2.3379,15.1364,5.0278
mexi,k,348,5,7.0093,3.1754,6.1324,2.5829,15.7218,5.1605
mexi,k,349,1,8.4703,5.1057,8.661,2.6545,16.2182,5.2229
mexi,k,349,2,8.6521,4.2271,8.9408,2.1886,15.0904,4.9057
mexi,k,349,3,8.457,4.282,8.6349,2.5216,14.9043,4.5441
mexi,k,349,4,9.0967,3.7171,8.7992,2.4358,16.0722,5.062
mexi,k,349,5,8.5048,3.8216,8.5927,2.4727,15.6837,5.239
mexi,k,349,6,8.2931,4.1848,8.7009,2.2857,15.7206,4.7906
mexi,k,349,7,8.9282,3.9721,9.0656,2.4836,15.5761,5.1289
mexi,k,349,8,8.3088,3.8346,8.8776,2.4307,16,4.5301
mexi,k,349,9,8.7262,3.9269,8.5812,2.3908,15.597,4.7152
mexi,k,349,10,7.9867,4.2673,8.511,2.675,14.9782,4.7833
mexi,k,350,1,7.6501,3.6715,7.2584,2.6883,15.9532,4.9965
mexi,k,350,2,8.2447,4.3593,7.9406,2.5008,15.3708,4.8236
mexi,k,350,3,8.0813,4.1242,8.5458,2.7658,15.4636,4.7847
mexi,k,350,4,9.0522,4.1714,8.446,3.0282,16.154,5.2784
mexi,k,350,5,8.8438,4.0753,8.7941,2.7707,16.709,5.5297
mexi,k,350,6,8.3821,4.7147,8.6867,2.546,15.2597,4.9172
mexi,k,350,7,7.9137,4.7322,8.142,2.2634,15.3602,4.8432
mexi,k,350,8,8.2543,4.0173,8.4641,2.4813,15.0351,4.9373
mexi,k,350,9,8.6449,4.0883,8.3175,2.3159,15.1949,5.3226
mexi,k,350,10,9.0469,4.0879,8.4759,2.568,16.841,5.4809
mexi,k,351,1,9.5161,6.0029,8.5359,2.5526,16.7289,5.2422
mexi,k,351,2,9.4579,5.5694,8.5053,2.8365,17.2822,5.4498
mexi,k,351,3,9.9499,6.0977,8.5625,2.6349,17.4261,6.013
mexi,k,351,4,8.9761,4.6599,8.4551,2.9997,17.4608,5.5136
mexi,k,351,5,9.2657,4.6913,8.4255,2.9063,17.8195,5.6101
mexi,k,351,6,9.5807,4.8952,8.621,2.7608,17.0414,5.4825
mexi,k,351,7,9.1193,4.6906,8.6672,2.3512,17.0203,5.577
mexi,k,351,8,8.8591,5.0834,7.925,3.0011,16.7396,5.5888
mexi,k,351,9,8.9906,4.3055,8.0935,2.7229,16.638,5.3758
mexi,k,351,10,7.7512,5.0999,7.0852,2.8739,17.3083,5.3658
mexi,k,352,1,10.4074,7.0107,10.1878,3.1608,17.6954,4.4812
mexi,k,352,2,10.1514,5.8885,9.0998,2.8746,18.1265,5.4523
mexi,k,352,3,8.6277,6.2738,9.6863,2.9539,17.2875,4.3758
mexi,k,352,4,10.0351,5.9178,9.2159,3.0337,18.033,5.4764
mexi,k,352,5,9.3224,4.3935,7.9243,2.6769,16.9169,5.1414
mexi,k,352,6,8.517,6.041,7.4545,2.8085,17.2838,4.8381
mexi,k,353,1,9.003,4.4184,8.8746,2.55,15.5166,5.1779
mexi,k,353,2,9.1956,3.7557,9.1005,2.335,15.7881,4.9479
mexi,k,353,3,9.0834,4.4537,8.84,2.6767,15.175,5.0842
mexi,k,353,4,8.9041,3.9508,8.7686,2.7115,14.6423,5.0695
mexi,k,353,5,9.0689,4.1594,8.9249,2.685,15.6238,5.0281
mexi,k,353,6,7.9678,4.0894,7.8646,2.31,13.384,4.4272
mexi,k,353,7,9.3059,4.4637,8.8176,2.9497,15.4612,4.8633
mexi,k,353,8,7.8431,4.1497,8.1146,2.6306,14.7964,4.8111
mexi,k,353,9,8.8069,5.3644,8.2999,2.5176,14.7252,4.9798
mise,l,354,1,4.1402,3.9221,2.9346,0.8837,4.5174,2.7634
mise,l,354,2,4.4382,3.9549,2.5061,1.0779,4.4695,2.7748
mise,l,354,3,4.7496,3.9688,3.2066,1.0338,4.7353,2.5868
mise,l,354,4,4.0889,3.5744,2.9996,0.8789,4.5585,2.6212
mise,l,354,5,4.1197,3.5785,2.7654,0.9671,4.6852,2.2969
mise,l,354,6,3.9836,3.9467,2.8998,1.0286,4.9777,2.1592
mise,l,355,1,4.1645,4.223,2.6112,1.1189,5.0282,2.2855
mise,l,355,2,3.8631,4.0635,2.5617,1.1437,4.2839,1.9493
mise,l,355,3,3.8439,3.7397,2.4772,0.9288,4.7558,2.4356
mise,l,355,4,3.675,3.7911,2.3684,1.1005,4.8469,2.1981
mise,l,356,1,3.7925,4.0097,2.7255,0.7871,3.8685,2.1438
mise,l,356,2,4.1041,4.1045,2.8137,0.9098,4.084,1.8514
mise,l,356,3,4.4592,4.4163,2.8531,0.8447,4.3333,2.3442
mise,l,356,4,4.2582,4.3615,2.8104,0.8614,4.5481,2.465
mise,l,356,5,4.4542,4.3034,2.6566,1.0276,4.6,2.2358
mise,l,357,1,4.7011,3.3767,2.9815,0.9891,4.6719,2.5838
mise,l,357,2,4.7004,3.8527,2.898,1.0307,4.9814,3.0542
mise,l,357,3,3.5844,2.8356,2.2722,1.0602,4.5311,2.2776
mise,l,357,4,4.82,3.7854,2.1695,0.9785,4.3706,2.5691
mise,l,358,1,4.434,3.5833,2.3541,0.6519,4.2292,1.8254
mise,l,358,2,4.3083,3.8056,2.9625,0.887,4.2735,2.4345
mise,l,358,3,3.3551,4.1427,1.9835,NA,4.0215,1.7141
mise,l,358,4,4.1877,3.4198,2.9455,0.8421,4.3571,2.4673
mise,l,358,5,4.7943,4.3109,2.5599,0.9009,4.1738,2.1399
mise,l,359,1,4.2828,2.9864,2.9387,1.0871,4.4933,2.4564
mise,l,359,2,4.4836,4.3362,2.8489,0.913,4.5072,2.4193
mise,l,359,3,4.05,4.1491,2.8335,1.0414,4.5953,2.3319
mise,l,359,4,4.4116,4.4036,2.785,0.9009,4.4816,2.581
mise,l,359,5,4.2254,3.8174,2.696,0.8611,4.43,2.4586
mise,l,359,6,4.3087,4.1536,2.8399,0.9899,4.4465,2.6561
mise,l,360,1,4.0394,4.1823,2.479,0.8506,4.5375,2.5218
mise,l,360,2,3.1237,3.244,2.4557,0.7339,4.1514,2.285
mise,l,360,3,3.7781,3.4575,2.6608,0.8098,4.3811,2.4982
mise,l,361,1,3.9139,4.1013,2.7163,0.8734,4.4383,2.3777
mise,l,361,2,4.0185,3.8693,2.538,1.0362,4.3497,2.3318
mise,l,361,3,4.5195,4.2776,2.3533,0.9804,4.5138,2.3423
mise,l,361,4,3.7738,3.602,2.7854,0.9572,4.0426,2.0801
mise,l,362,1,4.2,3.5712,2.1809,0.9615,4.1639,2.1831
mise,l,362,2,3.6622,3.6831,2.8967,0.9288,4.2086,2.2656
mise,l,362,3,4.5753,3.4186,2.4169,0.9724,4.4509,2.3017
mise,l,362,4,4.1145,2.6364,3.1829,0.8743,4.5249,2.7564
mise,l,362,5,3.9934,3.748,2.6575,0.9547,4.4279,2.3988
mise,l,362,6,4.3157,3.3559,2.5468,0.9954,4.5974,2.3062
mise,l,363,1,4.1057,4.2702,2.0811,0.9093,4.6687,2.023
mise,l,363,2,4.0692,4.3083,2.9543,1.1462,4.4716,2.1435
mise,l,363,3,3.88,3.8824,2.4615,1.1004,4.2353,2.19
mise,l,363,4,4.0229,3.8741,2.434,0.8849,4.7066,2.2452
mise,l,363,5,3.9354,3.9214,2.8067,0.9006,4.6666,2.3484
mise,l,364,1,4.0133,4.1509,2.5753,0.8883,4.6317,2.3878
mise,l,364,2,3.642,3.727,2.6453,1.0713,4.4128,2.2081
mise,l,364,3,3.4568,3.0671,2.3184,0.9464,4.1437,1.9158
mise,l,364,4,4.0867,3.1,2.374,0.8653,4.3752,2.285
mise,l,364,5,3.7784,3.8003,2.5321,0.9999,4.3555,2.2117
mise,l,365,1,4.0744,3.8139,2.3024,0.7786,4.3899,1.8178
mise,l,365,2,4.3703,4.3103,2.9017,1.0542,4.3436,2.031
mise,l,365,3,3.54,3.5893,2.3649,0.8849,4.3924,2.0638
mise,l,365,4,4.3272,3.8702,2.6948,0.9859,4.6114,2.2498
mise,l,366,1,4.2509,4.0441,2.7019,1.0021,4.6766,2.2238
mise,l,366,2,4.6718,4.4792,2.6303,0.9907,4.6788,2.5753
mise,l,366,3,4.9953,4.4035,2.8842,1.0197,4.7805,2.7759
mise,l,366,4,4.6048,4.1049,2.6282,0.9129,4.6735,2.7666
mise,l,366,5,4.2148,3.7089,2.8474,0.8881,4.8691,2.8386
mise,l,366,6,3.9312,3.8988,2.672,0.804,4.581,2.4855
mise,l,367,1,4.1067,4.9973,3.1516,0.9552,4.293,2.3515
mise,l,367,2,3.9802,3.9447,2.3365,0.9841,4.7883,2.2607
mise,l,367,3,3.9416,3.4655,2.4603,0.8485,4.4235,2.2541
mise,l,368,1,3.6026,2.7862,2.2682,0.7261,4.0987,2.1453
mise,l,368,2,4.0806,3.5844,2.1903,0.7829,4.0294,1.9118
mise,l,368,3,3.7096,3.7093,2.1432,0.8381,4.3607,2.3003
mise,l,368,4,4.0443,3.2046,2.3357,0.7187,3.7173,1.8278
mise,l,369,1,3.903,3.7572,2.1308,0.9285,4.3968,2.0435
mise,l,369,2,3.6297,3.9078,2.4769,0.9903,4.5557,1.9883
mise,l,369,3,4.2596,4.771,2.7907,0.8929,4.6714,2.2469
mise,l,370,1,3.7364,4.2296,2.1276,0.7092,4.3174,2.373
mise,l,370,2,4.1536,3.204,2.6389,1.0957,5.3016,2.1905
mise,l,370,3,3.9313,3.2228,2.4484,0.9935,5.6426,2.4422
mise,l,370,4,3.6584,3.7353,2.2123,0.8625,4.0466,2.2939
mise,l,371,1,3.8086,3.7265,2.2682,0.7849,4.22,2.0221
mise,l,371,2,3.8699,3.2004,2.5701,0.9473,4.3592,2.592
mise,l,371,3,3.5513,3.0179,2.351,0.9447,4.2623,2.0964
mise,l,371,4,3.9536,3.1518,2.4931,1.1194,4.6921,2.4409
mise,l,371,5,3.3676,3.2771,2.4379,0.9442,4.2505,2.3132
mise,l,372,1,4.0279,3.9694,2.8376,0.9375,4.4949,2.6025
mise,l,372,2,4.2345,3.9734,2.839,0.9343,4.8688,2.5645
mise,l,372,3,4.7929,3.5987,2.5919,0.9162,4.8551,2.4582
pall,m,373,1,8.8566,8.0886,5.2791,2.0155,9.2782,2.7701
pall,m,373,2,10.5072,10.6563,6.1019,2.164,8.7476,2.5652
pall,m,373,3,9.7221,9.6255,6.2175,2.367,8.5755,2.7382
pall,m,373,4,9.712,10.3008,6.1688,2.4608,8.0242,2.5256
pall,m,373,5,9.7766,15.6957,6.3532,2.3363,8.7726,2.9369
pall,m,373,6,9.3272,9.9732,6.0814,2.0864,7.9311,2.4853
pall,m,373,7,9.3087,11.2307,6.535,2.3634,8.5159,2.3951
pall,m,373,8,8.9698,11.3842,6.0275,2.4077,8.1657,2.4435
pall,m,373,9,10.2406,11.3581,6.2877,2.5367,8.3649,2.4288
pall,m,373,10,10.9317,11.0713,6.2356,2.2765,8.0508,2.6117
pall,m,374,1,10.8609,9.5454,5.0364,2.4408,9.0856,2.7691
pall,m,374,2,10.6851,10.3711,5.9052,2.3707,8.839,3.0773
pall,m,374,3,10.7774,9.39,5.8184,1.9201,8.6676,3.014
pall,m,374,4,11.9074,10.537,6.2065,2.2318,8.7067,3.4667
pall,m,374,5,10.6518,8.4278,5.9938,2.0172,8.3462,2.874
pall,m,374,6,10.8418,9.4776,6.1151,2.3495,9.332,3.2576
pall,m,374,7,10.3008,10.3202,5.604,2.4031,7.3797,2.9249
pall,m,375,1,9.9053,7.1428,5.481,2.0597,7.6066,2.9239
pall,m,375,2,11.3842,9.7617,6.4826,2.3183,8.4837,3.3904
pall,m,375,3,10.0166,8.3616,5.899,2.0677,8.0999,3.065
pall,m,375,4,9.412,8.076,5.558,2.0955,7.4566,3.1174
pall,m,375,5,10.228,8.5788,6.1114,2.2341,8.1306,3.146
pall,m,375,6,10.6679,8.9222,6.3105,2.2217,8.2992,3.0502
pall,m,375,7,10.7668,7.8499,6.1513,2.3341,8.4067,3.3915
pall,m,375,8,10.0753,8.7517,5.7855,2.0902,7.8013,3.2005
pall,m,375,9,9.9883,9.6522,6.2218,1.7479,7.8671,3.2503
pall,m,375,10,10.4654,8.8656,6.1816,2.2114,7.4345,2.8422
pall,m,376,1,10.5445,9.0581,5.854,2.3867,7.7128,2.9465
pall,m,376,2,9.5621,9.5962,5.6927,2.2401,8.5056,3.0294
pall,m,376,3,9.339,9.0693,4.7637,1.8194,8.2931,3.9247
pall,m,376,4,10.759,9.2268,6.3142,2.3772,9.0012,3.5471
pall,m,376,5,11.5177,9.5695,5.7539,2.0697,8.4704,3.5258
pall,m,376,6,9.7988,8.2061,5.2053,1.8051,7.9978,3.1331
pall,m,376,7,9.21,9.6626,5.1344,2.1165,8.2555,3.2047
pall,m,376,8,10.9251,6.9415,6.2323,2.806,8.0095,3.5347
pall,m,377,1,10.6705,8.5885,6.3957,2.5212,8.1317,2.9968
pall,m,377,2,9.5311,10.2155,5.704,2.5711,8.3086,2.8755
pall,m,377,3,9.1404,9.14,6.5212,2.6394,8.1361,2.9237
pall,m,377,4,10.6137,9.2005,6.411,2.6755,7.9184,2.7602
pall,m,377,5,10.2311,9.6188,6.084,2.5051,7.9723,2.6055
pall,m,377,6,9.6567,7.6137,5.3377,2.321,7.4199,2.428
pall,m,377,7,9.5925,8.1732,6.052,2.5194,7.7227,2.5846
pall,m,377,8,6.6027,10.1813,6.0182,2.2047,7.8384,2.5642
pall,m,377,9,9.2211,9.74,5.6135,2.4089,7.9723,2.671
pall,m,377,10,10.2675,10.2169,5.7886,2.5571,7.6995,2.6008
pall,m,378,1,9.3957,9.6344,4.8079,2.1366,8.239,2.3672
pall,m,378,2,11.2003,10.4258,5.3481,1.8374,8.4917,2.4994
pall,m,378,3,10.9732,11.157,6.0108,2.1556,8.5882,2.7807
pall,m,378,4,10.8437,10.7232,6.0524,2.2599,8.5143,2.5637
pall,m,378,5,10.6442,10.3564,6.1987,2.2963,8.5303,2.7959
pall,m,378,6,10.3708,10.3269,5.7941,2.0609,8.2744,2.2069
pall,m,378,7,8.9247,9.5099,5.565,2.0512,8.1817,2.6814
pall,m,378,8,10.8842,11.2309,6.3168,2.3704,8.3257,2.4537
pall,m,378,9,10.3713,10.1691,6.3614,2.3925,8.3499,2.7207
pall,m,378,10,10.8321,10.2463,6.0849,2.3251,8.5187,2.6563
pall,m,379,1,10.4446,8.8201,5.9195,2.6751,7.8455,2.6857
pall,m,379,2,10.5464,9.888,5.6414,2.616,8.1761,2.4237
pall,m,379,3,9.7456,9.0784,5.5598,2.4951,8.1385,2.8469
pall,m,379,4,8.8959,8.0906,5.0204,2.1665,7.5494,2.4736
pall,m,379,5,9.3787,7.2425,5.1817,1.7532,6.9892,2.3381
pall,m,379,6,10.1031,9.6947,6.1016,2.2243,7.73,2.3291
pall,m,379,7,8.8714,7.7168,5.1694,2.1461,7.2527,2.6412
pall,m,379,8,9.0031,7.0903,4.6015,2.1347,8.3074,2.4716
pall,m,380,1,9.8749,8.4859,5.4497,2.0806,7.6359,2.4041
pall,m,380,2,9.1637,5.9166,4.4819,1.9314,5.2496,2.9732
pall,m,380,3,10.1496,8.398,5.5012,1.9591,5.5074,3.2677
pall,m,380,4,9.4821,6.7907,4.8485,1.8399,6.3036,2.3681
pall,m,380,5,10.271,8.5538,6.0525,2.1318,7.1665,3.1558
pall,m,381,1,10.05,9.2279,6.2055,2.0544,7.8366,2.6435
pall,m,381,2,10.2414,9.0654,5.8597,2.248,7.871,2.5919
pall,m,381,3,7.9164,7.4252,5.4997,2.0552,8.773,2.8462
pall,m,381,4,9.6923,10.7745,6.9029,2.7094,9.2364,2.9028
pall,m,381,5,10.6569,9.4553,6.4626,2.5432,9.2842,3.1101
pall,m,381,6,10.2522,9.9284,6.427,2.5153,7.9337,2.7
pall,m,381,7,11.4927,9.6158,6.6611,2.3304,7.8862,3.0041
pall,m,381,8,9.6493,9.5158,6.8779,2.2325,7.8924,2.9959
pall,m,382,1,8.4632,7.2686,5.2895,1.9692,7.4406,2.8577
pall,m,382,2,7.3403,7.6499,4.9425,2.0911,7.5061,2.6467
pall,m,382,3,7.7129,7.5971,5.2171,2.0368,7.4948,2.8818
pall,m,382,4,8.914,7.815,5.6158,2.1429,8.0772,3.0376
pall,m,382,5,9.3339,8.082,6.3334,2.3594,8.3288,3.4753
pall,m,382,6,11.0113,8.5832,6.0049,1.9982,7.6808,2.6023
pall,m,382,7,9.3042,7.9627,5.302,1.8473,7.5707,2.6272
pall,m,382,8,10.341,8.1442,5.5332,2.4634,8.075,3.1328
pall,m,383,1,11.0485,9.4845,6.5268,2.3716,8.9509,2.6812
pall,m,383,2,8.4344,7.104,4.6773,2.0834,8.1361,2.4409
pall,m,383,3,10.8814,9.6004,6.5361,2.4539,8.5874,3.0221
pall,m,383,4,10.4536,8.8069,6.1604,2.4331,8.1393,2.5985
pall,m,383,5,9.6857,9.0171,5.81,2.2839,8.1199,2.4923
pall,m,383,6,7.7535,7.152,4.9701,2.2928,7.7388,2.2363
pall,m,384,1,10.1205,7.902,6.1187,2.7807,8.9129,3.4507
pall,m,384,2,11.088,8.0245,6.1981,2.5139,8.4845,3.5266
pall,m,384,3,10.9226,8.6974,6.1591,2.6472,8.7675,3.6522
pall,m,384,4,10.4895,9.3278,6.424,2.8663,8.5558,3.8155
pall,m,384,5,10.9634,8.5657,6.4572,2.5868,8.506,3.5828
pall,m,384,6,10.5456,8.2716,6.0693,2.4474,8.4217,3.3634
pall,m,384,7,10.9816,9.1764,6.1025,2.5236,8.3969,3.3844
pall,m,384,8,10.0472,7.8928,6.1368,2.571,8.5653,3.4628
pall,m,384,9,10.9255,9.1127,6.2646,2.5451,8.391,3.6614
pall,m,384,10,10.6166,8.1227,6.3516,2.6313,8.5289,3.7237
pall,m,385,1,9.5682,8.7265,5.3581,2.2668,7.6886,2.7193
pall,m,385,2,8.6791,8.3668,5.199,2.2859,7.7204,2.7134
pall,m,385,3,9.7543,8.1387,5.6717,2.2664,7.5493,2.9035
pall,m,385,4,9.1901,8.5916,5.3292,2.3066,7.6789,3.1969
pall,m,385,5,9.5372,8.0979,5.5085,2.5339,7.2299,3.1271
pall,m,385,6,8.9933,8.4504,5.3381,2.1228,7.0435,2.4384
pall,m,385,7,8.4777,7.3902,5.2182,2.3574,7.0091,2.7427
pall,m,385,8,9.0896,8.3446,5.9354,2.4906,7.3047,3.2852
pall,m,385,9,9.1275,7.4332,5.8398,2.396,7.5924,3.1768
pall,m,385,10,8.7596,8.1631,6.154,2.2686,7.5581,3.1803
pall,m,386,1,10.2524,9.6606,6.2242,2.4306,8.4594,2.3691
pall,m,386,2,8.2535,7.7627,4.6599,2.1732,7.4061,2.3614
pall,m,386,3,9.0102,7.2762,5.3,2.1898,7.5043,2.3874
pall,m,386,4,9.5735,9.2026,6.0801,2.3916,8.1625,2.6517
pall,m,386,5,9.0534,7.5708,5.6689,2.3163,7.263,2.2364
pall,m,386,6,10.8398,10.0199,6.0195,2.3469,8.1319,2.4252
pall,m,386,7,9.6324,9.4173,6.0512,2.7386,7.8167,2.4614
pall,m,386,8,8.7785,8.6825,6.0007,2.731,7.3228,2.5945
pall,m,386,9,10.572,9.1266,5.8963,2.3178,7.2998,2.4743
pall,m,386,10,9.2954,8.5297,5.8384,2.3209,7.177,2.5024
pall,m,387,1,10.5149,8.6736,5.9609,2.2052,8.8939,2.7583
pall,m,387,2,11.2363,10.5133,6.1068,2.2569,9.1142,2.8105
pall,m,387,3,7.6924,6.2108,5.031,1.8626,8.5603,2.4062
pall,m,387,4,7.994,8.2699,5.0409,1.8065,8.6189,2.5616
pall,m,387,5,10.2724,9.1932,6.1874,1.7509,8.6986,2.6816
pall,m,387,6,8.5377,8.9266,5.3079,1.7081,8.6708,2.3339
pall,m,388,1,11.6633,10.5617,7.0395,2.3747,9.1171,3.4574
pall,m,388,2,11.2961,9.9718,6.8479,2.5654,8.8694,2.8331
pall,m,388,3,10.7327,9.7309,6.743,2.639,9.173,2.7597
pall,m,389,1,9.1982,8.1508,4.8097,1.9342,7.4216,2.5676
pall,m,389,2,9.1982,8.6051,5.0928,2.1399,7.7387,2.5594
pall,m,389,3,9.6415,8.7201,5.6304,1.8706,7.2757,2.7349
pall,m,389,4,9.126,8.8809,5.774,1.9462,7.6432,2.853
pall,m,389,5,9.6696,7.0821,5.6911,2.071,7.8898,2.9306
pall,m,389,6,8.6937,7.6034,5.2924,2.0876,7.7387,2.7675
pall,m,390,1,8.4359,7.9647,4.791,2.209,7.5966,2.9172
pall,m,390,2,7.6129,7.9063,5.0197,2.6015,8.2937,3.4801
pall,m,390,3,8.6186,8.4039,5.4282,2.5266,8.1141,3.8362
pall,m,390,4,8.0036,7.3686,5.2744,2.1889,7.8705,3.3783
pall,m,390,5,8.4924,8.0039,5.479,2.6604,8.1795,4.0009
pall,m,391,1,8.9334,8.3165,5.3035,1.8194,8.252,2.8154
pall,m,391,2,8.5273,8.2266,5.24,2.1378,8.6341,2.8333
pall,m,391,3,9.5613,8.9475,5.4861,2.0947,8.8461,3.0866
pall,m,391,4,9.2596,7.4502,5.4251,2.0067,8.8275,3.063
pall,m,391,5,9.4074,8.7427,5.6376,1.9436,8.7224,3.0478
pall,m,391,6,9.724,8.7798,5.3211,1.9674,8.7124,2.959
pall,m,391,7,9.2465,8.7389,5.8494,1.9666,8.6081,3.0183
pall,m,391,8,7.3884,8.7755,4.8625,1.7246,8.0372,2.6445
pall,m,391,9,9.7216,7.7128,5.8563,1.7984,8.5324,2.8046
pall,m,392,1,7.9969,7.7597,5.1041,2.2203,7.9426,2.9282
pall,m,392,2,6.7422,7.2423,4.9913,2.0475,8.2752,2.6418
pall,m,392,3,8.3425,8.3748,4.6075,1.8904,7.7424,2.9805
pall,m,392,4,8.9248,8.2997,5.3787,2.2587,8.1177,3.0733
pall,m,392,5,8.8917,7.7271,5.5596,2.1132,8.3538,3.006
pall,m,392,6,8.5134,6.5167,5.6335,1.9841,7.7715,2.9553
pall,m,392,7,7.3004,6.7679,5.1246,2.4188,7.6289,2.9619
pall,m,392,8,8.7514,7.2185,5.7062,2.1165,7.9169,2.9256
pall,m,392,9,8.1757,6.8096,5.4098,2.2478,7.6027,3.0916
pall,m,392,10,8.3586,6.805,5.6918,2.1033,7.8168,3.2616
pall,m,393,1,9.8839,8.8274,6.0275,2.1605,8.6245,2.8891
pall,m,393,2,9.1743,7.0027,5.6048,2.0529,8.3086,3.1234
pall,m,393,3,11.1,9.737,6.508,2.1912,8.6724,3.101
pall,m,393,4,10.2166,8.2942,5.9924,2.2414,9.0079,3.3196
pall,m,393,5,7.8583,6.9149,5.9243,2.1555,8.5133,3.3026
pall,m,393,6,8.936,8.9979,6.2152,2.1035,8.3761,2.7008
pall,m,393,7,9.1663,7.6086,5.4806,1.8362,7.1388,2.629
pall,m,393,8,8.5443,6.2872,4.7968,1.9391,7.4966,2.7446
pall,m,393,9,9.5134,7.5221,5.9246,2.0677,8.1035,2.952
pall,m,393,10,8.98,8.5878,5.7385,1.8905,8.4163,3.3049
pers,n,394,1,5.4373,4.6546,2.9928,1.3653,9.6539,1.5407
pers,n,394,2,5.076,4.9621,3.3233,1.5077,9.9123,1.5761
pers,n,394,3,5.0596,5.0356,2.9837,1.3728,10.4713,1.7659
pers,n,394,4,5.2503,4.9369,3.3659,1.5153,10.4713,1.7099
pers,n,394,5,5.4175,4.9976,3.3469,1.5671,9.6245,1.6654
pers,n,394,6,4.9494,4.4133,2.92,1.5256,9.9869,1.4989
pers,n,394,7,5.345,4.2808,3.2796,1.3281,10.14,1.678
pers,n,394,8,4.4602,3.8615,3.1061,1.3515,9.4388,1.8515
pers,n,395,1,5.0619,4.3924,3.4117,1.4795,9.3499,1.8115
pers,n,395,2,5.016,5.3158,2.9044,1.4795,6.7274,1.6511
pers,n,395,3,4.7683,4.5617,3.0175,1.3185,9.0058,1.5982
pers,n,395,4,4.7424,4.0779,3.3956,1.6176,10.7349,1.7122
pers,n,395,5,4.9216,4.9987,3.1708,1.5725,10.1508,1.9212
pers,n,395,6,4.9197,5.3064,3.1613,1.2107,10.1644,1.6465
pers,n,396,1,4.5302,3.6063,2.5266,1.3129,6.1587,1.3286
pers,n,396,2,4.8903,4.2049,3.1326,1.6434,5.8985,1.514
pers,n,396,3,5.1252,4.9205,2.8412,1.4523,8.1855,1.7309
pers,n,396,4,4.8473,4.686,2.6946,1.2309,6.6484,1.7422
pers,n,396,5,5.4509,4.3463,3.5575,1.4905,6.5423,1.6125
pers,n,396,6,4.8488,4.0406,3.1044,1.7825,6.1547,1.7487
pers,n,396,7,3.8855,3.657,2.7667,1.405,6.2506,1.6474
pers,n,397,1,4.2514,4.2561,3.4741,1.2527,7.4822,1.8668
pers,n,397,2,5.3076,4.453,3.3695,1.5661,7.1228,1.7852
pers,n,397,3,3.8195,2.8224,2.0346,1.1221,5.1413,1.3856
pers,n,397,4,3.3188,3.0562,1.9422,1.1214,5.1649,1.2098
pers,n,398,1,4.405,4.35,3.3394,1.4396,5.9598,1.8093
pers,n,398,2,4.9267,3.7607,3.3515,1.2892,6.3923,1.8563
pers,n,398,3,5.3269,4.5743,3.2542,1.5591,6.6729,1.7744
pers,n,398,4,4.9608,4.1599,2.9587,1.4703,7.4524,1.8045
pers,n,398,5,4.9102,4.3492,2.9286,1.3185,8.6121,1.8793
pers,n,398,6,5.4664,5.1779,3.8021,1.6438,7.3496,1.8656
pers,n,398,7,5.1621,4.1267,2.855,1.4257,7.0304,1.789
pers,n,398,8,5.5622,4.3164,3.5929,1.3695,9.6461,1.8772
